Time,temperature1,temperature2,temperature3
1525755734000,15.184,10.504,9.913
1525759334000,14.723,10.466,9.892
1525762934000,15.14,10.816,9.884
1525766534000,14.397,10.933,9.831
1525770134000,14.12,10.835,9.812
1525773734000,14.064,10.668,9.825
1525777334000,14.085,10.809,9.83
1525780934000,14.203,10.88,9.843
1525784534000,14.688,10.88,9.866
1525788134000,14.621,11.44,9.846
1525791734000,14.537,11.302,9.892
1525795334000,15.051,11.539,9.882
1525798934000,14.979,10.305,9.838
1525802534000,15.371,10.775,9.845
1525806134000,15.684,10.608,9.837
1525809734000,15.527,11.196,9.849
1525813334000,15.761,10.7,9.796
1525816934000,15.973,10.527,9.811
1525820534000,15.878,11.023,9.842
1525824134000,16.31,10.2,9.818
1525827734000,16.408,10.135,9.811
1525831334000,16.278,10.19,9.828
1525834934000,16.308,10.673,9.84
1525838534000,16.21,11.445,9.85
1525842134000,16.087,11.505,9.933
1525845734000,15.892,11.303,9.867
1525849334000,15.931,11.405,9.884
1525852934000,15.895,11.451,9.84
1525856534000,15.845,11.527,9.853
1525860134000,15.841,11.18,9.844
1525863734000,15.579,11.016,9.882
1525867334000,15.678,10.956,9.921
1525870934000,15.679,11.551,9.907
1525874534000,15.685,11.371,9.906
1525878134000,15.606,11.412,9.918
1525881734000,15.561,11.407,9.962
1525885334000,15.604,11.404,9.963
1525888934000,15.716,11.661,9.922
1525892534000,15.56,11.632,9.945
1525896134000,15.57,10.994,
1525899734000,15.602,10.787,9.916
1525903334000,15.613,11.23,9.872
1525906934000,15.61,11.64,9.883
1525910534000,15.662,11.609,9.912
1525914134000,15.694,10.963,9.948
1525917734000,15.862,10.783,9.988
1525921334000,15.795,10.563,9.978
1525924934000,15.812,11.32,9.983
1525928534000,15.827,11.658,9.977
1525932134000,15.759,11.784,9.946
1525935734000,15.677,11.597,9.987
1525939334000,15.711,11.074,10.047
1525942934000,15.785,11.026,10.05
1525946534000,15.704,11.178,10.007
1525950134000,15.76,10.91,10.007
1525953734000,15.797,10.623,9.997
1525957334000,15.766,10.462,9.917
1525960934000,15.77,10.866,9.973
1525964534000,15.819,10.822,9.943
1525968134000,15.729,11.258,10.062
1525971734000,15.574,11.192,10.056
1525975334000,15.512,11.056,10.006
1525978934000,15.746,10.397,9.871
1525982534000,15.815,10.71,9.903
1525986134000,15.673,11.488,9.921
1525989734000,15.803,10.948,10.002
1525993334000,15.666,11.113,10.006
1525996934000,15.494,10.306,9.917
1526000534000,15.286,10.29,9.891
1526004134000,14.642,10.364,9.921
1526007734000,14.182,10.582,9.945
1526011334000,14.302,10.317,9.944
1526014934000,14.81,11.581,10.045
1526018534000,15.762,10.516,10.08
1526022134000,15.488,10.542,10.055
1526025734000,15.6,10.433,10.056
1526029334000,15.555,10.402,10.043
1526032934000,15.615,10.452,9.928
1526036534000,15.072,10.484,10.007
1526040134000,14.636,10.378,9.97
1526043734000,14.477,10.288,9.986
1526047334000,15.113,10.552,9.932
1526050934000,15.475,10.545,9.966
1526054534000,15.657,10.82,10.007
1526058134000,15.636,10.619,9.958
1526061734000,15.66,10.807,10.02
1526065334000,15.556,11.046,10.036
1526068934000,15.562,11.34,10.006
1526072534000,15.574,10.937,10.067
1526076134000,15.609,11.167,10.085
1526079734000,15.636,10.831,10.015
1526083334000,15.692,10.59,9.978
1526086934000,15.781,10.423,9.999
1526090534000,15.864,10.304,9.969
1526094134000,15.892,10.445,9.986
1526097734000,15.897,10.265,9.993
1526101334000,15.322,10.428,10.016
1526104934000,15.943,11.852,10.064
1526108534000,15.943,11.425,10.088
1526112134000,15.946,12.47,10.104
1526115734000,15.945,11.952,10.13
1526119334000,15.933,12.274,10.13
1526122934000,15.944,11.791,10.039
1526126534000,15.922,11.073,10.001
1526130134000,15.968,11.224,10.005
1526133734000,15.986,11.479,10.002
1526137334000,15.891,10.947,10.038
1526140934000,15.858,10.814,10.017
1526144534000,15.896,10.555,10.158
1526148134000,16.036,10.804,10.31
1526151734000,16.056,11.437,10.253
1526155334000,16.137,10.673,10.2
1526158934000,16.022,10.596,10.208
1526162534000,16.206,10.842,10.238
1526166134000,16.351,11.054,10.196
1526169734000,16.434,10.721,10.256
1526173334000,16.562,10.757,10.193
1526176934000,16.597,10.729,10.241
1526180534000,16.813,10.751,10.242
1526184134000,16.337,10.969,10.238
1526187734000,15.126,10.782,10.234
1526191334000,15.37,10.968,10.324
1526194934000,16.156,11.096,10.316
1526198534000,16.273,11.148,10.427
1526202134000,16.163,11.713,10.413
1526205734000,16.425,11.612,10.346
1526209334000,16.049,11.356,10.379
1526212934000,16.455,11.465,10.345
1526216534000,16.59,11.325,10.297
1526220134000,16.635,11.134,10.254
1526223734000,16.586,10.797,10.266
1526227334000,16.581,10.752,10.206
1526230934000,16.508,10.876,10.31
1526234534000,16.51,11.012,10.384
1526238134000,16.536,11.284,10.749
1526241734000,16.563,11.043,10.518
1526245334000,16.639,11.291,10.49
1526248934000,16.632,11.204,10.513
1526252534000,16.935,10.96,10.398
1526256134000,16.945,10.97,10.163
1526259734000,16.845,10.997,10.131
1526263334000,16.823,11.012,10.018
1526266934000,16.767,11.03,10.026
1526270534000,16.699,11.036,10.097
1526274134000,16.646,11.058,10.064
1526277734000,16.549,11.09,10.076
1526281334000,16.329,11.087,10.078
1526284934000,16.347,11.09,10.335
1526288534000,16.308,11.207,10.561
1526292134000,16.313,11.161,10.257
1526295734000,16.391,11.087,10.3
1526299334000,16.452,11.179,10.336
1526302934000,16.489,11.129,10.166
1526306534000,16.499,11.069,10.056
1526310134000,16.578,11.138,9.929
1526313734000,16.599,11.21,9.928
1526317334000,16.67,11.284,9.977
1526320934000,16.724,11.298,10.112
1526324534000,16.723,11.277,10.193
1526328134000,16.832,11.477,10.219
1526331734000,16.859,11.523,10.356
1526335334000,16.956,11.206,10.144
1526338934000,17.014,11.242,10.116
1526342534000,16.999,11.274,10.094
1526346134000,17.147,11.264,10.063
1526349734000,17.146,11.262,10.078
1526353334000,16.996,11.213,10.077
1526356934000,16.857,11.284,10.059
1526360534000,16.71,11.258,10.09
1526364134000,16.632,11.124,10.053
1526367734000,16.55,11.076,10.102
1526371334000,16.355,11.107,10.129
1526374934000,16.295,11.081,10.17
1526378534000,16.33,11.148,10.198
1526382134000,16.445,11.144,10.187
1526385734000,16.486,11.153,10.192
1526389334000,16.469,11.137,10.221
1526392934000,16.465,11.15,10.194
1526396534000,16.373,11.297,10.148
1526400134000,16.35,11.099,10.223
1526403734000,16.328,11.126,10.282
1526407334000,16.347,10.99,10.253
1526410934000,16.334,11.016,10.292
1526414534000,16.345,11.01,10.288
1526418134000,16.535,11.37,10.329
1526421734000,16.572,11.412,10.326
1526425334000,16.669,11.36,10.323
1526428934000,16.922,11.326,10.308
1526432534000,16.984,11.32,10.291
1526436134000,16.878,11.278,10.265
1526439734000,16.777,10.83,10.178
1526443334000,16.654,10.924,10.111
1526446934000,16.52,10.873,10.247
1526450534000,16.406,10.824,10.286
1526454134000,16.401,10.89,10.258
1526457734000,16.005,10.86,10.287
1526461334000,15.906,10.755,10.293
1526464934000,15.917,10.757,10.303
1526468534000,15.97,10.742,10.297
1526472134000,16.199,10.915,10.303
1526475734000,16.003,11.032,10.327
1526479334000,15.968,11.015,10.327
1526482934000,16.105,11.012,10.153
1526486534000,16.204,10.955,10.123
1526490134000,15.801,10.657,10.124
1526493734000,15.694,10.865,10.199
1526497334000,15.721,10.951,10.27
1526500934000,15.933,10.902,10.303
1526504534000,16.85,10.95,10.354
1526508134000,16.858,11.184,10.345
1526511734000,16.597,11.359,10.381
1526515334000,16.697,11.104,10.354
1526518934000,16.49,11.206,10.353
1526522534000,16.44,10.971,10.249
1526526134000,16.377,10.693,10.248
1526529734000,16.396,10.519,10.179
1526533334000,16.338,10.382,10.163
1526536934000,16.078,10.518,10.14
1526540534000,16.127,10.856,10.377
1526544134000,16.084,10.712,10.28
1526547734000,16.142,10.882,10.446
1526551334000,,10.61,10.416
1526554934000,15.823,10.559,10.472
1526558534000,15.725,10.608,10.418
1526562134000,15.806,10.839,10.478
1526565734000,15.747,11.045,10.456
1526569334000,15.807,11.098,10.263
1526572934000,15.283,10.789,10.068
1526576534000,15.212,10.989,10.11
1526580134000,15.672,10.814,10.15
1526583734000,15.485,10.799,10.321
1526587334000,15.606,10.64,10.413
1526590934000,16.09,10.655,10.41
1526594534000,16.02,10.707,10.505
1526598134000,16.138,10.878,10.334
1526601734000,16.219,10.974,10.436
1526605334000,16.205,10.945,10.339
1526608934000,16.199,10.693,10.374
1526612534000,16.005,10.702,10.245
1526616134000,15.923,10.708,10.332
1526619734000,15.882,10.57,10.291
1526623334000,15.789,10.599,10.261
1526626934000,15.77,10.655,10.371
1526630534000,15.689,10.839,10.567
1526634134000,15.657,10.95,10.704
1526637734000,15.675,10.843,10.447
1526641334000,15.644,11.018,10.392
1526644934000,15.019,11.177,10.486
1526648534000,15.183,11.117,10.538
1526652134000,14.989,10.995,10.41
1526655734000,15.068,10.971,10.237
1526659334000,15.19,10.784,10.049
1526662934000,15.332,10.714,10.169
1526666534000,15.461,10.684,10.2
1526670134000,15.358,10.634,10.316
1526673734000,15.145,10.661,10.367
1526677334000,15.851,10.751,10.377
1526680934000,16.588,10.808,10.424
1526684534000,16.529,10.831,10.391
1526688134000,16.565,10.824,10.351
1526691734000,16.613,11.176,10.414
1526695334000,16.587,10.738,10.384
1526698934000,16.584,11.056,10.244
1526702534000,16.541,10.984,10.375
1526706134000,16.419,10.788,10.215
1526709734000,16.186,10.782,10.218
1526713334000,16.138,10.739,10.222
1526716934000,16.091,10.881,10.376
1526720534000,16.363,10.893,10.521
1526724134000,15.998,10.98,10.571
1526727734000,16.027,10.899,10.48
1526731334000,15.881,11.047,10.42
1526734934000,16.048,11.185,10.287
1526738534000,15.975,11.588,10.422
1526742134000,16.385,11.137,10.306
1526745734000,16.25,10.538,10.079
1526749334000,16.242,10.511,10.019
1526752934000,16.171,11.047,10.125
1526756534000,16.218,11.016,10.279
1526760134000,16.292,10.518,10.321
1526763734000,16.43,10.517,10.354
1526767334000,16.67,10.563,10.323
1526770934000,,11.114,10.444
1526774534000,16.949,10.765,10.44
1526778134000,16.986,10.996,10.599
1526781734000,16.902,11.206,10.432
1526785334000,16.784,11.2,10.258
1526788934000,16.712,11.498,10.226
1526792534000,16.734,10.827,10.205
1526796134000,16.46,10.688,10.174
1526799734000,15.886,10.66,10.125
1526803334000,16.683,11.238,10.187
1526806934000,16.68,11.3,10.199
1526810534000,16.704,11.432,10.458
1526814134000,16.7,11.438,10.472
1526817734000,16.685,11.367,10.45
1526821334000,16.719,11.743,10.405
1526824934000,16.795,12.802,10.333
1526828534000,16.758,11.436,10.241
1526832134000,16.788,11.365,10.075
1526835734000,16.742,10.741,10.05
1526839334000,16.734,11.085,10.15
1526842934000,16.694,10.862,10.203
1526846534000,16.659,10.506,10.272
1526850134000,16.712,10.541,10.139
1526853734000,16.909,10.667,10.196
1526857334000,16.81,11.229,10.413
1526860934000,16.977,11.11,10.279
1526864534000,16.662,11.182,10.728
1526868134000,16.857,11.134,10.439
1526871734000,16.864,11.733,10.335
1526875334000,16.811,11.545,10.19
1526878934000,16.765,11.065,10.114
1526882534000,16.721,10.982,10.157
1526886134000,16.666,10.845,9.996
1526889734000,16.733,11.142,10.135
1526893334000,16.613,11.123,10.103
1526896934000,16.58,11.126,10.158
1526900534000,16.507,11.04,10.288
1526904134000,16.444,10.896,10.271
1526907734000,16.671,10.895,10.272
1526911334000,16.427,13.088,10.358
1526914934000,16.427,12.672,10.374
1526918534000,16.66,11.524,10.297
1526922134000,16.608,11.297,10.178
1526925734000,16.561,10.985,10.071
1526929334000,16.585,11.137,10.054
1526932934000,16.514,11.159,10.142
1526936534000,16.526,10.97,10.16
1526940134000,16.489,10.521,10.152
1526943734000,16.615,11.354,10.257
1526947334000,16.46,11.356,10.363
1526950934000,16.506,11.157,10.612
1526954534000,16.625,10.867,10.458
1526958134000,16.782,11.25,10.302
1526961734000,16.723,11.186,10.178
1526965334000,16.657,11.228,10.102
1526968934000,16.621,11.208,9.992
1526972534000,16.535,10.855,10.013
1526976134000,16.245,10.851,10.098
1526979734000,16.42,11.183,10.097
1526983334000,16.317,11.303,10.125
1526986934000,16.496,11.027,10.181
1526990534000,16.501,10.811,10.281
1526994134000,16.407,11.004,10.282
1526997734000,16.369,11.358,10.402
1527001334000,16.301,11.549,10.467
1527004934000,16.224,11.374,10.395
1527008534000,16.282,10.974,10.254
1527012134000,16.41,10.761,10.103
1527015734000,16.531,11.119,10.108
1527019334000,16.514,10.98,10.26
1527022934000,16.494,10.78,10.279
1527026534000,16.426,11.058,10.313
1527030134000,16.628,10.979,10.331
1527033734000,16.503,11.138,10.36
1527037334000,16.524,11.046,10.366
1527040934000,16.566,11.011,10.274
1527044534000,16.606,11.314,10.334
1527048134000,16.846,11.42,10.282
1527051734000,16.824,11.724,10.343
1527055334000,16.798,11.081,10.336
1527058934000,16.752,10.898,10.29
1527062534000,16.715,11.055,10.239
1527066134000,16.767,11.124,10.222
1527069734000,16.805,10.954,10.212
1527073334000,16.794,10.857,10.25
1527076934000,16.804,10.86,10.249
1527080534000,16.771,10.924,10.354
1527084134000,16.778,10.96,10.381
1527087734000,16.735,11.068,10.443
1527091334000,16.83,11.462,10.528
1527094934000,16.886,11.045,10.502
1527098534000,16.866,11.49,10.389
1527102134000,16.85,10.913,10.214
1527105734000,16.963,11.016,10.23
1527109334000,17.154,11.512,10.163
1527112934000,16.793,11.136,10.178
1527116534000,16.798,10.804,10.281
1527120134000,16.784,11.631,10.285
1527123734000,16.858,11.331,10.289
1527127334000,17.122,10.944,10.271
1527130934000,17.078,10.869,10.308
1527134534000,16.967,10.761,10.311
1527138134000,16.943,10.874,10.334
1527141734000,16.913,11.234,10.368
1527145334000,16.922,11.302,10.481
1527148934000,16.91,11.286,10.402
1527152534000,16.912,11.087,10.318
1527156134000,16.899,10.978,10.253
1527163334000,16.838,10.949,10.12
1527166934000,16.815,10.801,10.164
1527170534000,16.827,11.124,10.264
1527174134000,16.826,11.433,10.318
1527177734000,16.828,10.907,10.434
1527181334000,16.826,10.908,10.43
1527184934000,16.858,11.564,10.439
1527188534000,16.862,11.596,10.274
1527192134000,16.893,11.778,10.323
1527195734000,16.894,12.16,10.239
1527199334000,16.978,11.605,10.272
1527202934000,16.925,10.956,10.223
1527206534000,16.81,10.86,10.344
1527210134000,16.976,10.778,10.343
1527213734000,17.034,10.919,10.362
1527217334000,17.029,10.972,
1527220934000,16.954,10.946,10.461
1527224534000,16.923,10.918,10.534
1527228134000,16.905,10.912,10.483
1527231734000,16.886,11.188,10.519
1527235334000,16.851,11.215,10.612
1527238934000,16.812,11.84,10.702
1527242534000,16.796,11.281,10.39
1527246134000,16.79,11.075,10.4
1527249734000,16.815,10.966,10.24
1527253334000,16.822,10.864,10.086
1527256934000,16.824,10.863,10.193
1527260534000,16.822,10.87,10.221
1527264134000,16.853,10.924,10.318
1527267734000,16.873,10.986,10.564
1527271334000,16.908,10.891,10.544
1527274934000,16.944,10.926,10.458
1527278534000,16.95,11.161,10.287
1527282134000,17.194,11.46,10.11
1527285734000,17.189,11.706,10.184
1527289334000,17.145,11.354,10.422
1527292934000,17.157,11.035,10.26
1527296534000,17.021,11.248,10.21
1527300134000,16.926,11.097,10.208
1527303734000,16.819,10.984,10.156
1527307334000,16.662,11.075,10.208
1527310934000,16.571,11.339,10.195
1527314534000,16.609,11.285,10.212
1527318134000,16.441,11.182,10.308
1527321734000,16.34,11.182,10.14
1527325334000,16.311,11.098,10.347
1527328934000,16.396,11.216,10.407
1527332534000,16.395,10.981,10.336
1527336134000,16.385,10.883,10.285
1527339734000,16.373,10.87,10.162
1527343334000,16.343,10.918,10.087
1527346934000,16.339,10.827,10.168
1527350534000,16.337,10.858,10.17
1527354134000,16.379,10.892,10.178
1527357734000,16.408,11.312,10.215
1527361334000,16.404,11.078,10.236
1527364934000,16.51,11.187,10.254
1527368534000,16.641,11.407,10.278
1527372134000,16.715,11.559,10.262
1527375734000,16.764,10.996,10.267
1527379334000,16.773,11.001,10.28
1527382934000,16.85,11.01,10.257
1527386534000,16.845,10.912,10.248
1527390134000,16.768,10.955,10.15
1527393734000,16.586,11.467,10.11
1527397334000,16.709,11.434,10.112
1527400934000,16.526,11.373,10.116
1527404534000,16.924,11.28,10.182
1527408134000,16.977,11.084,10.264
1527411734000,16.95,11.089,10.386
1527415334000,17.073,11.052,10.2
1527418934000,17.102,10.795,10.297
1527422534000,16.875,10.77,10.06
1527426134000,16.818,10.672,10.148
1527429734000,16.812,10.614,10.264
1527433334000,16.856,10.576,10.128
1527436934000,16.764,10.708,10.199
1527440534000,16.829,11.002,10.187
1527444134000,16.719,11.307,10.228
1527447734000,16.894,11.416,10.342
1527451334000,16.969,11.417,10.467
1527454934000,17.057,11.273,10.274
1527458534000,17.123,11.26,10.248
1527462134000,17.357,11.297,10.163
1527465734000,17.544,11.273,10.147
1527469334000,17.4,11.36,10.186
1527472934000,17.307,11.335,10.142
1527476534000,17.223,11.333,10.185
1527480134000,17.196,11.265,10.166
1527483734000,17.476,11.314,10.15
1527487334000,17.362,10.9,10.162
1527490934000,17.302,11.174,10.194
1527494534000,17.244,11.412,10.226
1527498134000,17.127,11.125,10.361
1527501734000,17.149,11.024,10.41
1527505334000,17.121,10.924,10.265
1527508934000,17.164,10.89,10.005
